,Fecha,Precipitacion,Evaporacion,Tmax,Tmin,Año,Mes
2283,1981-09-12,0.0,6.5,32.0,24.0,1981,9
2284,1981-09-13,0.0,9.9,36.0,24.0,1981,9
2285,1981-09-14,0.0,9.4,35.0,23.0,1981,9
2286,1981-09-15,0.0,6.0,34.0,21.0,1981,9
2287,1981-09-16,0.0,6.5,33.0,23.0,1981,9
2288,1981-09-17,0.0,8.7,35.0,21.0,1981,9
2289,1981-09-18,0.0,9.6,35.0,25.0,1981,9
2290,1981-09-19,0.0,7.6,32.0,23.0,1981,9
2291,1981-09-20,0.0,6.7,31.0,22.0,1981,9
2292,1981-09-21,0.0,6.0,29.0,24.0,1981,9
2293,1981-09-22,0.0,2.3,29.0,25.0,1981,9
2294,1981-09-23,0.0,3.9,31.0,20.0,1981,9
2295,1981-09-24,0.0,9.2,31.0,24.0,1981,9
2296,1981-09-25,0.0,7.8,31.0,16.0,1981,9
2297,1981-09-26,0.0,6.2,32.0,16.0,1981,9
2298,1981-09-27,0.0,6.2,32.0,15.0,1981,9
2299,1981-09-28,0.0,6.1,33.0,18.0,1981,9
2300,1981-09-29,0.0,3.2,31.0,18.0,1981,9
2301,1981-09-30,18.0,14.8,30.0,21.0,1981,9
2302,1981-10-01,0.0,5.7,30.0,22.0,1981,10
2303,1981-10-02,0.0,8.0,28.0,24.0,1981,10
2304,1981-10-03,0.0,5.7,29.0,16.0,1981,10
2305,1981-10-04,0.0,5.8,30.0,16.0,1981,10
2306,1981-10-05,0.0,6.1,31.0,20.0,1981,10
2307,1981-10-06,0.0,6.6,31.0,20.0,1981,10
2308,1981-10-07,0.0,4.5,29.0,19.0,1981,10
2309,1981-10-08,0.0,9.5,30.0,20.0,1981,10
2310,1981-10-09,0.0,5.6,29.0,24.0,1981,10
2311,1981-10-10,6.0,2.7,28.0,20.0,1981,10
2312,1981-10-11,0.0,6.0,29.0,20.0,1981,10
2313,1981-10-12,0.0,6.0,29.0,20.0,1981,10
2314,1981-10-13,0.0,5.0,25.0,18.0,1981,10
2315,1981-10-14,0.0,2.3,26.0,14.0,1981,10
2316,1981-10-15,0.0,4.9,25.0,14.0,1981,10
2317,1981-10-16,0.0,9.0,27.0,13.0,1981,10
2318,1981-10-17,0.0,8.8,29.0,12.0,1981,10
2319,1981-10-18,0.0,5.5,28.0,11.0,1981,10
2320,1981-10-19,0.0,5.2,27.0,12.0,1981,10
2321,1981-10-20,0.0,4.2,28.0,16.0,1981,10
2322,1981-10-21,0.0,2.8,27.0,19.0,1981,10
2323,1981-10-22,0.0,7.3,29.0,15.0,1981,10
2324,1981-10-23,0.0,5.7,29.0,16.0,1981,10
2325,1981-10-24,0.0,5.6,30.0,18.0,1981,10
2326,1981-10-25,0.0,3.9,27.0,15.0,1981,10
2327,1981-10-26,0.0,5.4,28.0,12.0,1981,10
2328,1981-10-27,0.0,5.3,27.0,13.0,1981,10
2329,1981-10-28,0.0,4.1,28.0,13.0,1981,10
2330,1981-10-29,0.0,6.5,27.0,13.0,1981,10
2331,1981-10-30,0.0,10.1,26.0,13.0,1981,10
2332,1981-10-31,0.0,9.9,28.0,13.0,1981,10
2333,1981-11-01,0.0,7.6,28.0,14.0,1981,11
2334,1981-11-02,0.0,7.5,29.0,12.0,1981,11
2335,1981-11-03,0.0,3.4,27.0,12.0,1981,11
2336,1981-11-04,0.0,4.3,29.0,12.0,1981,11
2337,1981-11-05,0.0,2.6,26.0,14.0,1981,11
2338,1981-11-06,0.0,2.3,23.0,16.5,1981,11
2339,1981-11-07,0.0,5.6,28.0,12.0,1981,11
2340,1981-11-08,0.0,5.8,26.0,12.0,1981,11
2341,1981-11-09,0.0,3.4,29.0,12.0,1981,11
2342,1981-11-10,0.0,,28.0,14.0,1981,11
2343,1981-11-11,0.0,3.4,28.0,14.0,1981,11
2344,1981-11-12,0.0,3.9,25.0,10.0,1981,11
2345,1981-11-13,0.0,4.7,26.0,11.0,1981,11
2346,1981-11-14,0.0,4.5,25.0,12.0,1981,11
2347,1981-11-15,0.0,3.8,27.0,13.0,1981,11
2348,1981-11-16,0.0,3.0,28.0,11.0,1981,11
2349,1981-11-17,0.0,5.4,28.0,10.0,1981,11
2350,1981-11-18,0.0,6.3,28.0,10.0,1981,11
2351,1981-11-19,0.0,4.0,27.0,10.0,1981,11
2352,1981-11-20,0.0,5.4,24.0,11.0,1981,11
2353,1981-11-21,0.0,3.8,24.0,7.0,1981,11
2354,1981-11-22,0.0,2.5,24.0,8.0,1981,11
2355,1981-11-23,0.0,3.3,25.0,8.0,1981,11
2356,1981-11-24,0.0,3.8,22.0,7.0,1981,11
2357,1981-11-25,0.0,1.3,22.0,7.0,1981,11
2358,1981-11-26,0.0,6.8,22.0,7.0,1981,11
2359,1981-11-27,2.0,2.0,19.0,10.0,1981,11
2360,1981-11-28,2.0,4.3,21.0,14.0,1981,11
2361,1981-11-29,0.0,3.1,20.0,14.0,1981,11
2362,1981-11-30,0.0,2.7,21.0,8.0,1981,11
2363,1981-12-01,0.0,7.2,22.0,12.0,1981,12
2364,1981-12-02,0.0,2.0,23.0,9.0,1981,12
2365,1981-12-03,0.0,3.3,22.0,7.0,1981,12
2366,1981-12-04,0.0,3.7,23.0,11.0,1981,12
2367,1981-12-05,0.0,2.7,23.0,11.0,1981,12
2368,1981-12-06,0.0,3.2,19.0,10.0,1981,12
2369,1981-12-07,0.0,2.4,26.0,12.0,1981,12
2370,1981-12-08,0.0,3.3,23.0,11.0,1981,12
2371,1981-12-09,0.0,1.7,24.0,10.0,1981,12
2372,1981-12-10,0.0,3.2,24.0,9.0,1981,12
2373,1981-12-11,0.0,4.3,23.0,9.0,1981,12
2374,1981-12-12,0.0,1.1,21.0,11.0,1981,12
2375,1981-12-13,0.0,6.0,24.0,11.0,1981,12
2376,1981-12-14,0.0,4.3,24.0,14.0,1981,12
2377,1981-12-15,0.0,3.3,23.0,8.0,1981,12
2378,1981-12-16,0.0,2.0,23.0,6.0,1981,12
2379,1981-12-17,0.0,2.6,21.0,6.0,1981,12
2380,1981-12-18,0.0,2.9,24.0,8.0,1981,12
2381,1981-12-19,0.0,3.1,23.0,6.0,1981,12
2382,1981-12-20,0.0,1.4,19.0,6.0,1981,12
2383,1981-12-21,0.0,3.8,20.0,7.0,1981,12
2384,1981-12-22,0.0,8.1,23.0,12.0,1981,12
2385,1981-12-23,0.0,7.0,19.0,11.0,1981,12
2386,1981-12-24,0.0,5.6,26.0,5.0,1981,12
2387,1981-12-25,0.0,2.3,21.0,2.0,1981,12
2388,1981-12-26,0.0,1.4,18.0,1.0,1981,12
2389,1981-12-27,0.0,2.6,19.0,3.0,1981,12
2390,1981-12-28,0.0,1.7,18.0,7.0,1981,12
2391,1981-12-29,0.0,3.0,21.0,6.0,1981,12
2392,1981-12-30,1.0,1.9,19.0,5.0,1981,12
2393,1981-12-31,0.0,1.1,19.0,9.0,1981,12
2394,1982-01-01,0.0,2.0,18.0,7.0,1982,1
2395,1982-01-02,0.0,1.7,18.0,6.0,1982,1
2396,1982-01-03,0.0,6.4,18.0,8.0,1982,1
2397,1982-01-04,0.0,3.4,19.0,3.0,1982,1
2398,1982-01-05,0.0,1.2,19.0,4.0,1982,1
2399,1982-01-06,0.0,1.2,20.0,6.0,1982,1
2400,1982-01-07,0.0,5.7,18.0,9.0,1982,1
2401,1982-01-08,0.0,4.3,17.0,10.0,1982,1
2402,1982-01-09,0.0,5.1,22.0,13.0,1982,1
2403,1982-01-10,2.0,1.2,20.0,13.0,1982,1
2404,1982-01-11,4.0,0.5,14.0,10.0,1982,1
2405,1982-01-12,0.0,0.7,18.0,12.0,1982,1
2406,1982-01-13,0.0,5.3,19.0,9.0,1982,1
2407,1982-01-14,0.0,4.9,16.0,6.0,1982,1
2408,1982-01-15,0.0,2.7,21.0,6.0,1982,1
2409,1982-01-16,0.0,3.2,21.0,4.0,1982,1
2410,1982-01-17,0.0,3.2,18.0,5.0,1982,1
2411,1982-01-18,0.0,1.9,27.0,4.0,1982,1
2412,1982-01-19,0.0,2.6,19.0,7.0,1982,1
2413,1982-01-20,0.0,1.0,18.0,10.0,1982,1
2414,1982-01-21,0.0,3.4,17.0,6.0,1982,1
2415,1982-01-22,0.0,5.4,20.0,9.0,1982,1
2416,1982-01-23,0.0,7.1,18.0,9.0,1982,1
2417,1982-01-24,0.0,5.5,21.0,13.0,1982,1
2418,1982-01-25,0.0,3.1,21.0,4.0,1982,1
2419,1982-01-26,0.0,3.0,18.0,6.0,1982,1
2420,1982-01-27,0.0,2.3,21.0,4.0,1982,1
2421,1982-01-28,0.0,2.9,18.0,4.0,1982,1
2422,1982-01-29,0.0,3.4,18.0,6.0,1982,1
2423,1982-01-30,0.0,5.4,19.0,4.0,1982,1
2424,1982-01-31,0.0,3.7,21.0,6.0,1982,1
2425,1982-02-01,0.0,5.5,22.0,7.0,1982,2
2426,1982-02-02,0.0,8.2,20.0,7.0,1982,2
2427,1982-02-03,0.0,1.5,16.0,1.0,1982,2
2428,1982-02-04,0.0,2.7,17.0,4.0,1982,2
2429,1982-02-05,0.0,2.2,18.0,7.0,1982,2
2430,1982-02-06,0.0,6.2,21.0,12.0,1982,2
2431,1982-02-07,0.0,2.7,18.0,6.0,1982,2
2432,1982-02-08,0.0,2.5,16.0,5.0,1982,2
2433,1982-02-09,0.0,3.5,18.0,6.0,1982,2
2434,1982-02-10,0.0,1.1,20.0,7.0,1982,2
2435,1982-02-11,0.0,4.0,22.0,9.0,1982,2
2436,1982-02-12,0.0,6.3,21.0,10.0,1982,2
2437,1982-02-13,0.0,4.8,21.0,12.0,1982,2
2438,1982-02-14,0.0,2.6,19.0,5.0,1982,2
2439,1982-02-15,0.0,4.3,20.0,7.0,1982,2
2440,1982-02-16,0.0,6.1,24.0,8.0,1982,2
2441,1982-02-17,0.0,5.5,26.0,11.0,1982,2
2442,1982-02-18,0.0,6.6,24.0,12.0,1982,2
2443,1982-02-19,0.0,5.1,20.0,7.0,1982,2
2444,1982-02-20,0.0,3.9,23.0,10.0,1982,2
2445,1982-02-21,0.0,5.3,20.0,10.0,1982,2
2446,1982-02-22,0.0,3.3,22.0,10.0,1982,2
2447,1982-02-23,0.0,4.1,26.0,9.0,1982,2
2448,1982-02-24,0.0,4.6,24.0,14.0,1982,2
2449,1982-02-25,0.0,4.2,21.0,13.0,1982,2
2450,1982-02-26,0.0,4.4,26.0,12.0,1982,2
2451,1982-02-27,0.0,2.7,24.0,10.0,1982,2
2452,1982-02-28,0.0,3.9,23.0,9.0,1982,2
2453,1982-03-01,0.0,3.6,22.0,11.0,1982,3
2454,1982-03-02,0.0,4.2,25.0,10.0,1982,3
2455,1982-03-03,0.0,3.3,22.0,7.0,1982,3
2456,1982-03-04,0.0,5.9,20.0,7.0,1982,3
2457,1982-03-05,0.0,5.6,22.0,4.0,1982,3
2458,1982-03-06,0.0,8.8,25.0,10.0,1982,3
2459,1982-03-07,0.0,5.1,23.0,8.0,1982,3
2460,1982-03-08,0.0,3.7,19.0,6.0,1982,3
2461,1982-03-09,0.0,5.1,24.0,9.0,1982,3
2462,1982-03-10,0.0,6.9,28.0,12.0,1982,3
2463,1982-03-11,0.0,3.8,24.0,13.0,1982,3
2464,1982-03-12,0.0,3.2,22.0,12.0,1982,3
2465,1982-03-13,0.0,5.3,20.0,15.0,1982,3
2466,1982-03-14,0.0,1.4,20.0,10.0,1982,3
2467,1982-03-15,0.0,4.1,19.0,12.0,1982,3
2468,1982-03-16,0.0,4.6,20.0,11.0,1982,3
2469,1982-03-17,0.0,3.4,20.0,7.0,1982,3
2470,1982-03-18,0.0,4.4,19.0,9.0,1982,3
2471,1982-03-19,0.0,8.0,21.0,5.0,1982,3
2472,1982-03-20,0.0,6.8,21.0,13.0,1982,3
2473,1982-03-21,0.0,6.9,22.0,7.0,1982,3
2474,1982-03-22,0.0,6.0,23.0,5.0,1982,3
2475,1982-03-23,0.0,7.4,24.0,7.0,1982,3
2476,1982-03-24,0.0,5.0,23.0,8.0,1982,3
2477,1982-03-25,0.0,3.8,23.0,7.0,1982,3
2478,1982-03-26,0.0,3.0,23.0,14.0,1982,3
2479,1982-03-27,0.0,4.8,24.0,12.0,1982,3
2480,1982-03-28,0.0,3.3,21.0,9.0,1982,3
2481,1982-03-29,0.0,6.0,19.0,11.0,1982,3
2482,1982-03-30,0.0,4.2,21.0,8.0,1982,3
2483,1982-03-31,0.0,5.0,21.0,11.0,1982,3
2484,1982-04-01,0.0,3.2,22.0,9.0,1982,4
2485,1982-04-02,0.0,8.3,23.0,13.0,1982,4
2486,1982-04-03,0.0,5.2,24.0,11.0,1982,4
2487,1982-04-04,0.0,6.5,25.0,10.0,1982,4
2488,1982-04-05,0.0,7.4,27.0,11.0,1982,4
2489,1982-04-06,0.0,5.4,27.0,13.0,1982,4
2490,1982-04-07,0.0,8.6,27.0,18.0,1982,4
2491,1982-04-08,0.0,5.1,24.0,11.0,1982,4
2492,1982-04-09,0.0,6.7,23.0,12.0,1982,4
2493,1982-04-10,0.0,6.0,29.0,16.0,1982,4
2494,1982-04-11,0.0,10.7,34.0,19.0,1982,4
2495,1982-04-12,0.0,6.2,27.0,20.0,1982,4
2496,1982-04-13,0.0,5.9,28.0,15.0,1982,4
2497,1982-04-14,0.0,5.5,24.0,12.0,1982,4
2498,1982-04-15,0.0,5.3,24.0,7.0,1982,4
2499,1982-04-16,0.0,6.5,23.0,9.0,1982,4
2500,1982-04-17,0.0,5.9,24.0,9.0,1982,4
2501,1982-04-18,0.0,8.2,27.0,10.0,1982,4
2502,1982-04-19,0.0,4.8,24.0,11.0,1982,4
2503,1982-04-20,0.0,5.2,26.0,9.0,1982,4
2504,1982-04-21,0.0,11.3,24.0,14.0,1982,4
2505,1982-04-22,0.0,13.1,26.0,13.0,1982,4
2506,1982-04-23,0.0,4.1,27.0,11.0,1982,4
2507,1982-04-24,0.0,6.1,29.0,11.0,1982,4
2508,1982-04-25,0.0,5.1,26.0,10.0,1982,4
2509,1982-04-26,0.0,5.1,27.0,12.0,1982,4
2510,1982-04-27,0.0,8.1,25.0,10.0,1982,4
2511,1982-04-28,0.0,12.0,25.0,13.0,1982,4
2512,1982-04-29,0.0,7.1,24.0,17.0,1982,4
2513,1982-04-30,0.0,6.7,25.0,13.0,1982,4
2514,1982-05-01,0.0,3.6,24.0,14.0,1982,5
2515,1982-05-02,0.0,6.6,24.0,14.0,1982,5
2516,1982-05-03,0.0,5.2,23.0,13.0,1982,5
2517,1982-05-04,0.0,7.9,22.0,15.0,1982,5
2518,1982-05-05,0.0,7.5,23.0,12.0,1982,5
2519,1982-05-06,0.0,12.1,31.0,11.0,1982,5
2520,1982-05-07,0.0,7.8,31.0,18.0,1982,5
2521,1982-05-08,0.0,4.3,28.0,12.0,1982,5
2522,1982-05-09,0.0,6.7,24.0,12.0,1982,5
2523,1982-05-10,0.0,6.8,22.0,16.0,1982,5
2524,1982-05-11,0.0,8.2,21.0,10.0,1982,5
2525,1982-05-12,0.0,8.3,23.0,11.0,1982,5
2526,1982-05-13,0.0,9.6,29.0,11.0,1982,5
2527,1982-05-14,0.0,7.4,26.0,12.0,1982,5
2528,1982-05-15,0.0,8.5,27.0,10.0,1982,5
2529,1982-05-16,0.0,6.6,27.0,9.0,1982,5
2530,1982-05-17,0.0,6.0,26.0,11.0,1982,5
2531,1982-05-18,0.0,5.7,27.0,12.0,1982,5
2532,1982-05-19,0.0,6.5,25.0,14.0,1982,5
2533,1982-05-20,0.0,7.8,27.0,13.0,1982,5
2534,1982-05-21,0.0,5.7,30.0,11.0,1982,5
2535,1982-05-22,0.0,9.1,28.0,12.0,1982,5
2536,1982-05-23,0.0,8.0,28.0,13.0,1982,5
2537,1982-05-24,0.0,7.0,28.0,14.0,1982,5
2538,1982-05-25,0.0,5.3,25.0,16.0,1982,5
2539,1982-05-26,0.0,7.8,24.0,20.0,1982,5
2540,1982-05-27,0.0,7.0,23.0,19.0,1982,5
2541,1982-05-28,0.0,6.1,24.0,12.0,1982,5
2542,1982-05-29,0.0,5.1,26.0,12.0,1982,5
2543,1982-05-30,0.0,8.9,27.0,14.0,1982,5
2544,1982-05-31,0.0,7.2,28.0,12.0,1982,5
2545,1982-06-01,0.0,6.4,30.0,13.0,1982,6
2546,1982-06-02,0.0,6.8,27.0,13.0,1982,6
2547,1982-06-03,0.0,8.5,28.0,16.0,1982,6
2548,1982-06-04,0.0,6.8,28.0,13.0,1982,6
2549,1982-06-05,0.0,5.2,28.0,13.0,1982,6
2550,1982-06-06,0.0,4.6,28.0,17.0,1982,6
2551,1982-06-07,0.0,7.2,27.0,18.0,1982,6
2552,1982-06-08,0.0,8.6,29.0,15.0,1982,6
2553,1982-06-09,0.0,8.1,29.0,12.0,1982,6
2554,1982-06-10,0.0,8.8,30.0,15.0,1982,6
2555,1982-06-11,0.0,5.9,30.0,15.0,1982,6
2556,1982-06-12,0.0,5.7,29.0,18.0,1982,6
2557,1982-06-13,0.0,7.1,29.0,18.0,1982,6
2558,1982-06-14,0.0,8.3,28.0,16.0,1982,6
2559,1982-06-15,0.0,8.5,30.0,17.0,1982,6
2560,1982-06-16,0.0,7.9,29.0,18.0,1982,6
2561,1982-06-17,0.0,7.0,29.0,16.0,1982,6
2562,1982-06-18,0.0,7.2,28.0,17.0,1982,6
2563,1982-06-19,0.0,5.8,29.0,16.0,1982,6
2564,1982-06-20,0.0,8.3,29.0,15.0,1982,6
2565,1982-06-21,0.0,8.7,27.0,15.0,1982,6
2566,1982-06-22,0.0,6.6,28.0,14.0,1982,6
2567,1982-06-23,0.0,7.0,29.0,15.0,1982,6
2568,1982-06-24,0.0,7.6,29.0,15.0,1982,6
2569,1982-06-25,0.0,7.6,31.0,15.0,1982,6
2570,1982-06-26,0.0,8.4,31.0,15.0,1982,6
2571,1982-06-27,0.0,5.5,30.0,17.0,1982,6
2572,1982-06-28,0.0,6.1,31.0,16.0,1982,6
2573,1982-06-29,0.0,4.4,31.0,15.0,1982,6
2574,1982-06-30,0.0,9.6,30.0,22.0,1982,6
2575,1982-07-01,0.0,5.7,31.0,19.0,1982,7
2576,1982-07-02,0.0,8.0,31.0,21.0,1982,7
2577,1982-07-03,0.0,9.1,31.0,23.0,1982,7
2578,1982-07-04,0.5,1.5,30.0,27.0,1982,7
2579,1982-07-05,1.0,7.5,29.0,22.0,1982,7
2580,1982-07-06,1.0,5.3,29.0,22.0,1982,7
2581,1982-07-07,0.0,7.9,32.0,24.0,1982,7
2582,1982-07-08,0.0,9.5,33.0,25.0,1982,7
2583,1982-07-09,0.0,8.6,34.0,22.0,1982,7
2584,1982-07-10,0.0,8.2,32.0,20.0,1982,7
2585,1982-07-11,0.0,7.9,32.0,23.0,1982,7
2586,1982-07-12,0.0,9.6,33.0,23.0,1982,7
2587,1982-07-13,0.0,8.7,34.0,25.0,1982,7
2588,1982-07-14,0.0,9.7,34.0,28.0,1982,7
2589,1982-07-15,0.0,7.5,33.0,26.0,1982,7
2590,1982-07-16,0.0,7.1,31.0,26.0,1982,7
2591,1982-07-17,0.0,7.2,32.0,24.0,1982,7
2592,1982-07-18,0.0,7.8,31.0,27.0,1982,7
2593,1982-07-19,0.0,4.4,31.0,25.0,1982,7
2594,1982-07-20,0.0,6.8,31.0,27.0,1982,7
2595,1982-07-21,0.0,7.9,32.0,26.0,1982,7
2596,1982-07-22,0.0,10.7,33.0,25.0,1982,7
2597,1982-07-23,0.0,9.5,34.0,25.0,1982,7
2598,1982-07-24,0.0,6.9,34.0,26.0,1982,7
2599,1982-07-25,0.0,7.3,33.0,27.0,1982,7
2600,1982-07-26,0.0,8.0,32.0,25.0,1982,7
2601,1982-07-27,0.0,8.9,35.0,26.0,1982,7
2602,1982-07-28,0.0,2.2,32.0,26.0,1982,7
2603,1982-07-29,0.0,9.1,34.0,27.0,1982,7
2604,1982-07-30,0.0,8.4,35.0,24.0,1982,7
2605,1982-07-31,0.0,9.4,,,1982,7
2606,1982-08-01,0.0,7.4,34.0,26.0,1982,8
2607,1982-08-02,0.0,8.0,32.0,29.0,1982,8
2608,1982-08-03,0.0,7.9,32.0,24.0,1982,8
2609,1982-08-04,0.0,8.2,33.0,25.0,1982,8
2610,1982-08-05,0.0,7.6,34.0,26.0,1982,8
2611,1982-08-06,0.0,8.1,34.0,25.0,1982,8
2612,1982-08-07,0.0,8.6,34.0,28.0,1982,8
2613,1982-08-08,0.0,11.7,40.0,30.0,1982,8
2614,1982-08-09,0.0,9.0,34.0,29.0,1982,8
2615,1982-08-10,0.0,6.8,33.0,26.0,1982,8
2616,1982-08-11,20.0,3.5,30.0,26.0,1982,8
2617,1982-08-12,0.0,4.3,30.0,23.0,1982,8
2618,1982-08-13,0.0,5.6,32.0,23.0,1982,8
2619,1982-08-14,0.0,6.2,32.0,24.0,1982,8
2620,1982-08-15,0.0,8.7,33.0,26.0,1982,8
2621,1982-08-16,2.0,8.2,35.0,26.0,1982,8
2622,1982-08-17,0.0,8.1,33.0,25.0,1982,8
2623,1982-08-18,0.0,9.9,35.0,25.0,1982,8
2624,1982-08-19,0.0,8.2,37.0,27.0,1982,8
2625,1982-08-20,0.0,4.9,34.0,30.0,1982,8
2626,1982-08-21,5.0,7.7,34.0,27.0,1982,8
2627,1982-08-22,0.0,8.4,34.0,24.0,1982,8
2628,1982-08-23,0.0,6.9,32.0,23.0,1982,8
2629,1982-08-24,0.0,3.7,32.0,25.0,1982,8
2630,1982-08-25,0.0,7.1,34.0,23.0,1982,8
2631,1982-08-26,0.0,5.8,32.0,23.0,1982,8
2632,1982-08-27,0.0,9.2,35.0,23.0,1982,8
2633,1982-08-28,0.0,13.6,38.0,27.0,1982,8
2634,1982-08-29,0.0,5.6,32.0,29.0,1982,8
2635,1982-08-30,0.0,4.7,33.0,25.0,1982,8
2636,1982-08-31,0.0,8.5,,,1982,8
2637,1982-09-01,0.0,9.7,33.0,28.0,1982,9
2638,1982-09-02,0.0,9.5,35.0,27.0,1982,9
2639,1982-09-03,2.0,9.7,36.0,28.0,1982,9
2640,1982-09-04,0.0,7.2,33.0,25.0,1982,9
2641,1982-09-05,0.0,6.7,33.0,25.0,1982,9
2642,1982-09-06,0.0,7.8,33.0,29.0,1982,9
2643,1982-09-07,33.0,4.1,34.0,26.0,1982,9
2644,1982-09-08,0.0,5.7,31.0,21.0,1982,9
2645,1982-09-09,0.0,6.3,33.0,24.0,1982,9
2646,1982-09-10,0.0,8.0,32.0,24.0,1982,9
2647,1982-09-11,0.0,8.4,31.0,22.0,1982,9
2648,1982-09-12,0.0,7.7,30.0,23.0,1982,9
2649,1982-09-13,0.0,5.4,32.0,20.0,1982,9
2650,1982-09-14,0.0,9.7,32.0,20.0,1982,9
2651,1982-09-15,0.0,6.3,32.0,19.0,1982,9
2652,1982-09-16,0.0,10.5,32.0,21.0,1982,9
2653,1982-09-17,0.0,6.6,34.0,22.0,1982,9
2654,1982-09-18,0.0,5.6,33.0,24.0,1982,9
2655,1982-09-19,0.0,5.3,35.0,25.0,1982,9
2656,1982-09-20,0.0,9.1,35.0,22.0,1982,9
2657,1982-09-21,0.0,9.4,35.0,21.0,1982,9
2658,1982-09-22,0.0,3.7,33.0,23.0,1982,9
2659,1982-09-23,0.0,4.6,32.0,25.0,1982,9
2660,1982-09-24,0.0,5.0,32.0,24.0,1982,9
2661,1982-09-25,0.0,8.2,33.0,25.0,1982,9
2662,1982-09-26,0.0,6.1,32.0,22.0,1982,9
2663,1982-09-27,0.0,10.7,28.0,24.0,1982,9
2664,1982-09-28,0.0,6.7,28.0,16.0,1982,9
2665,1982-09-29,0.0,6.4,30.0,19.0,1982,9
2666,1982-09-30,0.0,8.4,,,1982,9
2667,1982-10-01,0.0,8.9,31.0,25.0,1982,10
2668,1982-10-02,0.0,6.3,32.0,19.0,1982,10
2669,1982-10-03,0.0,8.5,32.0,12.0,1982,10
2670,1982-10-04,0.0,7.9,30.0,14.0,1982,10
2671,1982-10-05,0.0,6.1,29.0,15.0,1982,10
2672,1982-10-06,0.0,5.9,32.0,14.0,1982,10
2673,1982-10-07,0.0,5.9,29.0,13.0,1982,10
2674,1982-10-08,0.0,12.1,32.0,17.0,1982,10
2675,1982-10-09,0.0,12.4,28.0,17.0,1982,10
2676,1982-10-10,0.0,6.8,28.0,15.0,1982,10
2677,1982-10-11,0.0,5.7,28.0,11.0,1982,10
2678,1982-10-12,0.0,4.4,27.0,11.0,1982,10
2679,1982-10-13,0.0,8.5,29.0,11.0,1982,10
2680,1982-10-14,0.0,4.8,28.0,12.0,1982,10
2681,1982-10-15,0.0,6.2,29.0,14.0,1982,10
2682,1982-10-16,0.0,4.4,32.0,16.0,1982,10
2683,1982-10-17,0.0,4.6,29.0,15.0,1982,10
2684,1982-10-18,1.0,5.9,27.0,12.0,1982,10
2685,1982-10-19,0.0,4.4,28.0,16.0,1982,10
2686,1982-10-20,0.0,6.2,31.0,12.0,1982,10
2687,1982-10-21,0.0,7.7,29.0,15.0,1982,10
2688,1982-10-22,0.0,5.3,31.0,13.0,1982,10
2689,1982-10-23,0.0,5.1,31.0,13.0,1982,10
2690,1982-10-24,0.0,5.1,27.0,13.0,1982,10
2691,1982-10-25,0.0,4.9,27.0,13.0,1982,10
2692,1982-10-26,0.0,4.0,27.0,15.0,1982,10
2693,1982-10-27,0.0,9.6,28.0,15.0,1982,10
2694,1982-10-28,0.0,8.5,26.0,17.0,1982,10
2695,1982-10-29,0.0,4.4,27.0,12.0,1982,10
2696,1982-10-30,0.0,3.4,24.0,8.0,1982,10
2697,1982-10-31,0.0,5.1,25.0,13.0,1982,10
2698,1982-11-01,0.0,7.1,27.0,13.0,1982,11
2699,1982-11-02,0.0,6.7,28.0,11.0,1982,11
2700,1982-11-03,0.0,8.6,30.0,13.0,1982,11
2701,1982-11-04,0.0,4.4,27.0,10.0,1982,11
2702,1982-11-05,0.0,5.7,24.0,9.0,1982,11
2703,1982-11-06,0.0,1.5,25.0,9.0,1982,11
2704,1982-11-07,0.0,4.6,26.0,12.0,1982,11
2705,1982-11-08,0.0,3.3,23.0,16.0,1982,11
2706,1982-11-09,0.0,3.2,24.0,16.0,1982,11
2707,1982-11-10,0.0,6.2,24.0,17.0,1982,11
2708,1982-11-11,0.0,5.8,23.0,12.0,1982,11
2709,1982-11-12,0.0,6.1,22.0,12.0,1982,11
2710,1982-11-13,0.0,4.4,23.0,5.0,1982,11
2711,1982-11-14,0.0,6.3,25.0,9.0,1982,11
2712,1982-11-15,0.0,4.4,26.0,12.0,1982,11
2713,1982-11-16,1.0,2.4,26.0,13.0,1982,11
2714,1982-11-17,2.0,0.5,21.0,15.0,1982,11
2715,1982-11-18,0.0,3.3,22.0,13.0,1982,11
2716,1982-11-19,0.0,2.5,23.0,10.0,1982,11
2717,1982-11-20,0.0,3.6,22.0,10.0,1982,11
2718,1982-11-21,0.0,1.6,23.0,10.0,1982,11
2719,1982-11-22,0.0,2.8,23.0,9.0,1982,11
2720,1982-11-23,0.0,2.9,23.0,11.0,1982,11
2721,1982-11-24,2.0,3.9,21.0,8.0,1982,11
2722,1982-11-25,0.0,3.4,21.0,10.0,1982,11
2723,1982-11-26,0.0,3.6,22.0,13.0,1982,11
2724,1982-11-27,0.0,2.0,21.0,8.0,1982,11
2725,1982-11-28,0.0,1.5,21.0,7.0,1982,11
2726,1982-11-29,0.0,3.0,22.0,7.0,1982,11
2727,1982-11-30,1.0,5.5,21.0,10.0,1982,11
2728,1982-12-01,3.0,4.5,19.0,12.0,1982,12
2729,1982-12-02,0.0,4.6,19.0,8.0,1982,12
2730,1982-12-03,0.0,5.8,19.0,5.0,1982,12
2731,1982-12-04,0.0,1.4,22.0,6.0,1982,12
2732,1982-12-05,0.0,3.8,22.0,5.0,1982,12
2733,1982-12-06,0.0,2.0,22.0,6.0,1982,12
